id_copia;fecha_alquiler;fecha_devolucion;dni;nombre;apellido_1;apellido_2;email;telefono;codigo_postal;fecha_nacimiento;numero;piso;letra;calle;extension;titulo;genero;sinopsis;director
251;28/01/2024;29/01/2024;1396452F;Maria carmen;Crespo;Reyes;maria carmen.crespo.reyes@gmail.com;607425989;47005;17/11/2000;58;1;A;Francisco de Goya;1A;Given: The Movie;Animación;Después de la emisión del episodio final de la adaptación de anime de Given, la cuenta oficial de Twitter anunció que se lanzará una adaptación de largometraje en 2020, retomando directamente donde se detuvo la serie de televisión.  La historia se centra en Ritsuka, un guitarrista que ha perdido el interés por tocar. Un día, conoce a Mafuyu, que tiene una guitarra rota, y Ritsuka de mala gana comienza a enseñarle a Mafuyu a tocar la guitarra, pero cuando escucha la voz de Mafuyu, las cosas comienzan a cambiar de repente para Ritsuka.;Hikaru Yamaguchi
252;13/01/2024;;6590576H;Jaime;Morales;Soler;jaime.morales.soler@gmail.com;699944454;47001;20/06/2002;38;3;Der.;Sol;3Der.;Given: The Movie;Animación;Después de la emisión del episodio final de la adaptación de anime de Given, la cuenta oficial de Twitter anunció que se lanzará una adaptación de largometraje en 2020, retomando directamente donde se detuvo la serie de televisión.  La historia se centra en Ritsuka, un guitarrista que ha perdido el interés por tocar. Un día, conoce a Mafuyu, que tiene una guitarra rota, y Ritsuka de mala gana comienza a enseñarle a Mafuyu a tocar la guitarra, pero cuando escucha la voz de Mafuyu, las cosas comienzan a cambiar de repente para Ritsuka.;Hikaru Yamaguchi
253;08/01/2024;09/01/2024;4500055J;Maria dolores;Gimenez;Hidalgo;maria dolores.gimenez.hidalgo@gmail.com;660071718;47007;25/11/2000;47;3;Izq.;María Zambrano;3Izq.;Oldboy: Cinco días para vengarse;Drama;"Min-sik Choi es un hombre de negocios coreano que un día es secuestrado y confinado durante años en una celda en la que sólo hay una televisión. Y, sin embargo, ignora por qué razón está allí... Es la segunda parte de la ""trilogía de la venganza"" de Chan-wook Park.";Park Chan-wook
253;15/01/2024;;6152776T;Margarita;Nuñez;Fuentes;margarita.nuñez.fuentes@gmail.com;614215413;47007;02/03/1998;62;2;Izq.;Bartolomé Esteban Murillo;2Izq.;Oldboy: Cinco días para vengarse;Drama;"Min-sik Choi es un hombre de negocios coreano que un día es secuestrado y confinado durante años en una celda en la que sólo hay una televisión. Y, sin embargo, ignora por qué razón está allí... Es la segunda parte de la ""trilogía de la venganza"" de Chan-wook Park.";Park Chan-wook
254;27/01/2024;;6938009J;Xavier;Caballero;Fuentes;xavier.caballero.fuentes@gmail.com;671280006;47004;05/02/2000;89;1;B;Iglesia;1B;Oldboy: Cinco días para vengarse;Drama;"Min-sik Choi es un hombre de negocios coreano que un día es secuestrado y confinado durante años en una celda en la que sólo hay una televisión. Y, sin embargo, ignora por qué razón está allí... Es la segunda parte de la ""trilogía de la venganza"" de Chan-wook Park.";Park Chan-wook
255;20/01/2024;21/01/2024;7281621M;Jorge;Mendez;Alvarez;jorge.mendez.alvarez@gmail.com;615944300;47006;26/05/2002;56;3;Izq.;Sol;3Izq.;Oldboy: Cinco días para vengarse;Drama;"Min-sik Choi es un hombre de negocios coreano que un día es secuestrado y confinado durante años en una celda en la que sólo hay una televisión. Y, sin embargo, ignora por qué razón está allí... Es la segunda parte de la ""trilogía de la venganza"" de Chan-wook Park.";Park Chan-wook
255;30/01/2024;;9707193C;Aitor;Herrera;Roman;aitor.herrera.roman@gmail.com;646020411;47000;23/04/1992;77;3;Izq.;Rosalía de Castro;3Izq.;Oldboy: Cinco días para vengarse;Drama;"Min-sik Choi es un hombre de negocios coreano que un día es secuestrado y confinado durante años en una celda en la que sólo hay una televisión. Y, sin embargo, ignora por qué razón está allí... Es la segunda parte de la ""trilogía de la venganza"" de Chan-wook Park.";Park Chan-wook
256;09/01/2024;;8958239S;Juana;Peña;Sanz;juana.peña.sanz@gmail.com;618221724;47006;12/07/2001;28;2;Der.;Agustina de Aragón;2Der.;La leyenda del pianista en el océano;Drama;"Historia de un niño que fue abandonado sobre el piano del Virginia, un enorme trasatlántico. El niño es adoptado por un maquinista y le pone por nombre ""Novecento"", ya que lo encuentra justo en el cambio de siglo. Novecento se convertirá en un fabuloso pianista y amenizará las noches del Virginia. Pero nunca pisará tierra firme, ni tan sólo tras las súplicas de su amigo Max.";Giuseppe Tornatore
257;21/01/2024;22/01/2024;5377492T;Felix;Rivera;Santiago;felix.rivera.santiago@gmail.com;612835036;47004;28/11/2001;97;4;A;Bartolomé Esteban Murillo;4A;La leyenda del pianista en el océano;Drama;"Historia de un niño que fue abandonado sobre el piano del Virginia, un enorme trasatlántico. El niño es adoptado por un maquinista y le pone por nombre ""Novecento"", ya que lo encuentra justo en el cambio de siglo. Novecento se convertirá en un fabuloso pianista y amenizará las noches del Virginia. Pero nunca pisará tierra firme, ni tan sólo tras las súplicas de su amigo Max.";Giuseppe Tornatore
257;29/01/2024;30/01/2024;8958239S;Juana;Peña;Sanz;juana.peña.sanz@gmail.com;618221724;47006;12/07/2001;28;2;Der.;Agustina de Aragón;2Der.;La leyenda del pianista en el océano;Drama;"Historia de un niño que fue abandonado sobre el piano del Virginia, un enorme trasatlántico. El niño es adoptado por un maquinista y le pone por nombre ""Novecento"", ya que lo encuentra justo en el cambio de siglo. Novecento se convertirá en un fabuloso pianista y amenizará las noches del Virginia. Pero nunca pisará tierra firme, ni tan sólo tras las súplicas de su amigo Max.";Giuseppe Tornatore
257;02/02/2024;;2237186E;Eduardo;Alonso;Castro;eduardo.alonso.castro@gmail.com;684839436;47007;25/07/1999;12;1;D;Reina Sofía;1D;La leyenda del pianista en el océano;Drama;"Historia de un niño que fue abandonado sobre el piano del Virginia, un enorme trasatlántico. El niño es adoptado por un maquinista y le pone por nombre ""Novecento"", ya que lo encuentra justo en el cambio de siglo. Novecento se convertirá en un fabuloso pianista y amenizará las noches del Virginia. Pero nunca pisará tierra firme, ni tan sólo tras las súplicas de su amigo Max.";Giuseppe Tornatore
258;02/01/2024;;4652257R;Jose ignacio;Rodriguez;Gallardo;jose ignacio.rodriguez.gallardo@gmail.com;628297793;47009;12/01/1998;70;2;D;Fuente;2D;Vengadores: Endgame;Aventura;"Después de los eventos devastadores de 'Vengadores: Infinity War', el universo está en ruinas debido a las acciones de Thanos. Con la ayuda de los aliados que quedaron, los Vengadores deberán reunirse una vez más para intentar deshacer sus acciones y restaurar el orden en el universo de una vez por todas, sin importar cuáles sean las consecuencias... Cuarta y última entrega de la saga ""Vengadores"".";Joe Russo
259;12/01/2024;;6121885K;Joaquin;Gil;Diaz;joaquin.gil.diaz@gmail.com;610203487;47005;29/07/2009;13;4;A;Miguel de Cervantes;4A;Vengadores: Endgame;Aventura;"Después de los eventos devastadores de 'Vengadores: Infinity War', el universo está en ruinas debido a las acciones de Thanos. Con la ayuda de los aliados que quedaron, los Vengadores deberán reunirse una vez más para intentar deshacer sus acciones y restaurar el orden en el universo de una vez por todas, sin importar cuáles sean las consecuencias... Cuarta y última entrega de la saga ""Vengadores"".";Joe Russo
260;03/01/2024;04/01/2024;4426152D;Adrian;Gil;Fernandez;adrian.gil.fernandez@gmail.com;675655492;47002;21/03/1995;64;4;A;Francisco de Goya;4A;Vengadores: Endgame;Aventura;"Después de los eventos devastadores de 'Vengadores: Infinity War', el universo está en ruinas debido a las acciones de Thanos. Con la ayuda de los aliados que quedaron, los Vengadores deberán reunirse una vez más para intentar deshacer sus acciones y restaurar el orden en el universo de una vez por todas, sin importar cuáles sean las consecuencias... Cuarta y última entrega de la saga ""Vengadores"".";Joe Russo
260;06/01/2024;07/01/2024;5125350F;Jose;Saez;Garcia;jose.saez.garcia@gmail.com;637666889;47001;05/10/2016;50;4;Der.;Real;4Der.;Vengadores: Endgame;Aventura;"Después de los eventos devastadores de 'Vengadores: Infinity War', el universo está en ruinas debido a las acciones de Thanos. Con la ayuda de los aliados que quedaron, los Vengadores deberán reunirse una vez más para intentar deshacer sus acciones y restaurar el orden en el universo de una vez por todas, sin importar cuáles sean las consecuencias... Cuarta y última entrega de la saga ""Vengadores"".";Joe Russo
260;23/01/2024;24/01/2024;7154832S;Andres;Moreno;Vega;andres.moreno.vega@gmail.com;650174329;47009;01/01/2003;11;2;Izq.;Real;2Izq.;Vengadores: Endgame;Aventura;"Después de los eventos devastadores de 'Vengadores: Infinity War', el universo está en ruinas debido a las acciones de Thanos. Con la ayuda de los aliados que quedaron, los Vengadores deberán reunirse una vez más para intentar deshacer sus acciones y restaurar el orden en el universo de una vez por todas, sin importar cuáles sean las consecuencias... Cuarta y última entrega de la saga ""Vengadores"".";Joe Russo
260;02/02/2024;;9707193C;Aitor;Herrera;Roman;aitor.herrera.roman@gmail.com;646020411;47000;23/04/1992;77;3;Izq.;Rosalía de Castro;3Izq.;Vengadores: Endgame;Aventura;"Después de los eventos devastadores de 'Vengadores: Infinity War', el universo está en ruinas debido a las acciones de Thanos. Con la ayuda de los aliados que quedaron, los Vengadores deberán reunirse una vez más para intentar deshacer sus acciones y restaurar el orden en el universo de una vez por todas, sin importar cuáles sean las consecuencias... Cuarta y última entrega de la saga ""Vengadores"".";Joe Russo
261;30/01/2024;;8440344B;Nicolas;Marquez;Castro;nicolas.marquez.castro@gmail.com;655351776;47009;23/11/2014;95;2;C;Bartolomé Esteban Murillo;2C;Vengadores: Endgame;Aventura;"Después de los eventos devastadores de 'Vengadores: Infinity War', el universo está en ruinas debido a las acciones de Thanos. Con la ayuda de los aliados que quedaron, los Vengadores deberán reunirse una vez más para intentar deshacer sus acciones y restaurar el orden en el universo de una vez por todas, sin importar cuáles sean las consecuencias... Cuarta y última entrega de la saga ""Vengadores"".";Joe Russo
262;29/01/2024;30/01/2024;7070649N;Albert;Cruz;Gomez;albert.cruz.gomez@gmail.com;632333185;47006;23/02/2015;3;3;C;Constitución;3C;Evangelion: 3.0+1.0 Thrice Upon a Time;Animación;La cuarta y última entrega de Rebuild of Evangelion. Misato y su grupo anti-NERV Wille llegan a París, una ciudad roja por la coreización. La tripulación del Wunder aterriza en una torre de contención. Tienen 720 segundos para restaurar la ciudad. Cuando aparece una horda de NERV Evas, la Unidad 8 del Eva mejorado de Mari debe interceptarla. Shinji, Asuka y Rei deambulan por Japón.;Katsuichi Nakayama
262;02/02/2024;;7719170W;Aitor;Ibañez;Morales;aitor.ibañez.morales@gmail.com;683249365;47009;04/02/2002;49;1;Der.;María Zambrano;1Der.;Evangelion: 3.0+1.0 Thrice Upon a Time;Animación;La cuarta y última entrega de Rebuild of Evangelion. Misato y su grupo anti-NERV Wille llegan a París, una ciudad roja por la coreización. La tripulación del Wunder aterriza en una torre de contención. Tienen 720 segundos para restaurar la ciudad. Cuando aparece una horda de NERV Evas, la Unidad 8 del Eva mejorado de Mari debe interceptarla. Shinji, Asuka y Rei deambulan por Japón.;Katsuichi Nakayama
263;02/01/2024;03/01/2024;7070649N;Albert;Cruz;Gomez;albert.cruz.gomez@gmail.com;632333185;47006;23/02/2015;3;3;C;Constitución;3C;Evangelion: 3.0+1.0 Thrice Upon a Time;Animación;La cuarta y última entrega de Rebuild of Evangelion. Misato y su grupo anti-NERV Wille llegan a París, una ciudad roja por la coreización. La tripulación del Wunder aterriza en una torre de contención. Tienen 720 segundos para restaurar la ciudad. Cuando aparece una horda de NERV Evas, la Unidad 8 del Eva mejorado de Mari debe interceptarla. Shinji, Asuka y Rei deambulan por Japón.;Katsuichi Nakayama
263;09/01/2024;10/01/2024;4500055J;Maria dolores;Gimenez;Hidalgo;maria dolores.gimenez.hidalgo@gmail.com;660071718;47007;25/11/2000;47;3;Izq.;María Zambrano;3Izq.;Evangelion: 3.0+1.0 Thrice Upon a Time;Animación;La cuarta y última entrega de Rebuild of Evangelion. Misato y su grupo anti-NERV Wille llegan a París, una ciudad roja por la coreización. La tripulación del Wunder aterriza en una torre de contención. Tienen 720 segundos para restaurar la ciudad. Cuando aparece una horda de NERV Evas, la Unidad 8 del Eva mejorado de Mari debe interceptarla. Shinji, Asuka y Rei deambulan por Japón.;Katsuichi Nakayama
263;26/01/2024;27/01/2024;7070649N;Albert;Cruz;Gomez;albert.cruz.gomez@gmail.com;632333185;47006;23/02/2015;3;3;C;Constitución;3C;Evangelion: 3.0+1.0 Thrice Upon a Time;Animación;La cuarta y última entrega de Rebuild of Evangelion. Misato y su grupo anti-NERV Wille llegan a París, una ciudad roja por la coreización. La tripulación del Wunder aterriza en una torre de contención. Tienen 720 segundos para restaurar la ciudad. Cuando aparece una horda de NERV Evas, la Unidad 8 del Eva mejorado de Mari debe interceptarla. Shinji, Asuka y Rei deambulan por Japón.;Katsuichi Nakayama
263;30/01/2024;;6121885K;Joaquin;Gil;Diaz;joaquin.gil.diaz@gmail.com;610203487;47005;29/07/2009;13;4;A;Miguel de Cervantes;4A;Evangelion: 3.0+1.0 Thrice Upon a Time;Animación;La cuarta y última entrega de Rebuild of Evangelion. Misato y su grupo anti-NERV Wille llegan a París, una ciudad roja por la coreización. La tripulación del Wunder aterriza en una torre de contención. Tienen 720 segundos para restaurar la ciudad. Cuando aparece una horda de NERV Evas, la Unidad 8 del Eva mejorado de Mari debe interceptarla. Shinji, Asuka y Rei deambulan por Japón.;Katsuichi Nakayama
264;06/01/2024;07/01/2024;7281621M;Jorge;Mendez;Alvarez;jorge.mendez.alvarez@gmail.com;615944300;47006;26/05/2002;56;3;Izq.;Sol;3Izq.;Evangelion: 3.0+1.0 Thrice Upon a Time;Animación;La cuarta y última entrega de Rebuild of Evangelion. Misato y su grupo anti-NERV Wille llegan a París, una ciudad roja por la coreización. La tripulación del Wunder aterriza en una torre de contención. Tienen 720 segundos para restaurar la ciudad. Cuando aparece una horda de NERV Evas, la Unidad 8 del Eva mejorado de Mari debe interceptarla. Shinji, Asuka y Rei deambulan por Japón.;Katsuichi Nakayama
264;14/01/2024;15/01/2024;6938009J;Xavier;Caballero;Fuentes;xavier.caballero.fuentes@gmail.com;671280006;47004;05/02/2000;89;1;B;Iglesia;1B;Evangelion: 3.0+1.0 Thrice Upon a Time;Animación;La cuarta y última entrega de Rebuild of Evangelion. Misato y su grupo anti-NERV Wille llegan a París, una ciudad roja por la coreización. La tripulación del Wunder aterriza en una torre de contención. Tienen 720 segundos para restaurar la ciudad. Cuando aparece una horda de NERV Evas, la Unidad 8 del Eva mejorado de Mari debe interceptarla. Shinji, Asuka y Rei deambulan por Japón.;Katsuichi Nakayama
264;02/02/2024;;8843886H;Jaime;Rojas;Gimenez;jaime.rojas.gimenez@gmail.com;600852997;47009;28/08/2011;38;4;C;Constitución;4C;Evangelion: 3.0+1.0 Thrice Upon a Time;Animación;La cuarta y última entrega de Rebuild of Evangelion. Misato y su grupo anti-NERV Wille llegan a París, una ciudad roja por la coreización. La tripulación del Wunder aterriza en una torre de contención. Tienen 720 segundos para restaurar la ciudad. Cuando aparece una horda de NERV Evas, la Unidad 8 del Eva mejorado de Mari debe interceptarla. Shinji, Asuka y Rei deambulan por Japón.;Katsuichi Nakayama
265;21/01/2024;;8568516G;Carla;Rojas;Pastor;carla.rojas.pastor@gmail.com;613713642;47008;12/10/1990;65;3;D;Hernán Cortés;3D;El rey león;Familiar;La sabana africana es el escenario en el que tienen lugar las aventuras de Simba, un pequeño león que es el heredero del trono. Sin embargo, se ve forzado a exiliarse al ser injustamente acusado de la muerte de su padre. Durante su destierro, hará buenas amistades y, finalmente, regresará para recuperar lo que legítimamente le corresponde.;Rob Minkoff
266;22/01/2024;23/01/2024;9707193C;Aitor;Herrera;Roman;aitor.herrera.roman@gmail.com;646020411;47000;23/04/1992;77;3;Izq.;Rosalía de Castro;3Izq.;El rey león;Familiar;La sabana africana es el escenario en el que tienen lugar las aventuras de Simba, un pequeño león que es el heredero del trono. Sin embargo, se ve forzado a exiliarse al ser injustamente acusado de la muerte de su padre. Durante su destierro, hará buenas amistades y, finalmente, regresará para recuperar lo que legítimamente le corresponde.;Rob Minkoff
266;26/01/2024;;1124603H;Ivan;Santana;Medina;ivan.santana.medina@gmail.com;694804631;47007;15/02/2005;6;3;D;Francisco Pizarro;3D;El rey león;Familiar;La sabana africana es el escenario en el que tienen lugar las aventuras de Simba, un pequeño león que es el heredero del trono. Sin embargo, se ve forzado a exiliarse al ser injustamente acusado de la muerte de su padre. Durante su destierro, hará buenas amistades y, finalmente, regresará para recuperar lo que legítimamente le corresponde.;Rob Minkoff
267;12/01/2024;13/01/2024;6938009J;Xavier;Caballero;Fuentes;xavier.caballero.fuentes@gmail.com;671280006;47004;05/02/2000;89;1;B;Iglesia;1B;El rey león;Familiar;La sabana africana es el escenario en el que tienen lugar las aventuras de Simba, un pequeño león que es el heredero del trono. Sin embargo, se ve forzado a exiliarse al ser injustamente acusado de la muerte de su padre. Durante su destierro, hará buenas amistades y, finalmente, regresará para recuperar lo que legítimamente le corresponde.;Rob Minkoff
267;31/01/2024;01/02/2024;6098616M;Javier;Dominguez;Lozano;javier.dominguez.lozano@gmail.com;616805343;47008;03/11/2010;42;2;Der.;María Zambrano;2Der.;El rey león;Familiar;La sabana africana es el escenario en el que tienen lugar las aventuras de Simba, un pequeño león que es el heredero del trono. Sin embargo, se ve forzado a exiliarse al ser injustamente acusado de la muerte de su padre. Durante su destierro, hará buenas amistades y, finalmente, regresará para recuperar lo que legítimamente le corresponde.;Rob Minkoff
267;02/02/2024;;6152776T;Margarita;Nuñez;Fuentes;margarita.nuñez.fuentes@gmail.com;614215413;47007;02/03/1998;62;2;Izq.;Bartolomé Esteban Murillo;2Izq.;El rey león;Familiar;La sabana africana es el escenario en el que tienen lugar las aventuras de Simba, un pequeño león que es el heredero del trono. Sin embargo, se ve forzado a exiliarse al ser injustamente acusado de la muerte de su padre. Durante su destierro, hará buenas amistades y, finalmente, regresará para recuperar lo que legítimamente le corresponde.;Rob Minkoff
268;06/01/2024;;8440344B;Nicolas;Marquez;Castro;nicolas.marquez.castro@gmail.com;655351776;47009;23/11/2014;95;2;C;Bartolomé Esteban Murillo;2C;El rey león;Familiar;La sabana africana es el escenario en el que tienen lugar las aventuras de Simba, un pequeño león que es el heredero del trono. Sin embargo, se ve forzado a exiliarse al ser injustamente acusado de la muerte de su padre. Durante su destierro, hará buenas amistades y, finalmente, regresará para recuperar lo que legítimamente le corresponde.;Rob Minkoff
269;23/01/2024;;6121885K;Joaquin;Gil;Diaz;joaquin.gil.diaz@gmail.com;610203487;47005;29/07/2009;13;4;A;Miguel de Cervantes;4A;Clouds;Musical;En esta inspiradora historia basada en hechos reales, el joven músico Zach Sobiech descubre que su cáncer se ha extendido y que le quedan pocos meses de vida. A pesar de eso, decide cumplir su sueño de grabar un álbum, sin saber que pronto se convertirá en un fenómeno viral. Al final, la música le da un nuevo sentido a la vida de Zach y le ayuda a despedirse de todos... con una canción que acabará escuchándose en todo el mundo.;Justin Baldoni
270;15/01/2024;16/01/2024;5125350F;Jose;Saez;Garcia;jose.saez.garcia@gmail.com;637666889;47001;05/10/2016;50;4;Der.;Real;4Der.;Clouds;Musical;En esta inspiradora historia basada en hechos reales, el joven músico Zach Sobiech descubre que su cáncer se ha extendido y que le quedan pocos meses de vida. A pesar de eso, decide cumplir su sueño de grabar un álbum, sin saber que pronto se convertirá en un fenómeno viral. Al final, la música le da un nuevo sentido a la vida de Zach y le ayuda a despedirse de todos... con una canción que acabará escuchándose en todo el mundo.;Justin Baldoni
270;30/01/2024;31/01/2024;1638778M;Angel;Lorenzo;Caballero;angel.lorenzo.caballero@gmail.com;698073069;47008;30/07/2011;82;1;Izq.;Sol;1Izq.;Clouds;Musical;En esta inspiradora historia basada en hechos reales, el joven músico Zach Sobiech descubre que su cáncer se ha extendido y que le quedan pocos meses de vida. A pesar de eso, decide cumplir su sueño de grabar un álbum, sin saber que pronto se convertirá en un fenómeno viral. Al final, la música le da un nuevo sentido a la vida de Zach y le ayuda a despedirse de todos... con una canción que acabará escuchándose en todo el mundo.;Justin Baldoni
270;31/01/2024;;6101425P;Maria isabel;Saez;Castro;maria isabel.saez.castro@gmail.com;669188648;47006;03/08/1997;45;1;B;Nueva;1B;Clouds;Musical;En esta inspiradora historia basada en hechos reales, el joven músico Zach Sobiech descubre que su cáncer se ha extendido y que le quedan pocos meses de vida. A pesar de eso, decide cumplir su sueño de grabar un álbum, sin saber que pronto se convertirá en un fenómeno viral. Al final, la música le da un nuevo sentido a la vida de Zach y le ayuda a despedirse de todos... con una canción que acabará escuchándose en todo el mundo.;Justin Baldoni
271;07/01/2024;08/01/2024;1638778M;Angel;Lorenzo;Caballero;angel.lorenzo.caballero@gmail.com;698073069;47008;30/07/2011;82;1;Izq.;Sol;1Izq.;Klaus;Animación;Cuando Jesper se distingue como el peor estudiante de la Academia Postal, es enviado a Smeerensburg, un pequeño pueblo situado en una isla helada cercana al Círculo Polar Ártico, donde los gruñones habitantes apenas intercambian palabras… y mucho menos cartas. Jesper está a punto de rendirse y abandonar sus deberes como cartero cuando conoce a la profesora local, Alva, y a Klaus, un misterioso carpintero que vive solo en una cabaña llena de juguetes hechos a mano.;Sergio Pablos
271;28/01/2024;29/01/2024;5014540B;Jose carlos;Herrera;Soler;jose carlos.herrera.soler@gmail.com;649710481;47006;01/09/1995;8;1;B;Real;1B;Klaus;Animación;Cuando Jesper se distingue como el peor estudiante de la Academia Postal, es enviado a Smeerensburg, un pequeño pueblo situado en una isla helada cercana al Círculo Polar Ártico, donde los gruñones habitantes apenas intercambian palabras… y mucho menos cartas. Jesper está a punto de rendirse y abandonar sus deberes como cartero cuando conoce a la profesora local, Alva, y a Klaus, un misterioso carpintero que vive solo en una cabaña llena de juguetes hechos a mano.;Sergio Pablos
271;31/01/2024;;8843886H;Jaime;Rojas;Gimenez;jaime.rojas.gimenez@gmail.com;600852997;47009;28/08/2011;38;4;C;Constitución;4C;Klaus;Animación;Cuando Jesper se distingue como el peor estudiante de la Academia Postal, es enviado a Smeerensburg, un pequeño pueblo situado en una isla helada cercana al Círculo Polar Ártico, donde los gruñones habitantes apenas intercambian palabras… y mucho menos cartas. Jesper está a punto de rendirse y abandonar sus deberes como cartero cuando conoce a la profesora local, Alva, y a Klaus, un misterioso carpintero que vive solo en una cabaña llena de juguetes hechos a mano.;Sergio Pablos
272;25/01/2024;;5396546X;Josefa;Rivera;Saez;josefa.rivera.saez@gmail.com;656840966;47004;01/08/2016;38;2;Der.;Dolores Ibárruri;2Der.;Klaus;Animación;Cuando Jesper se distingue como el peor estudiante de la Academia Postal, es enviado a Smeerensburg, un pequeño pueblo situado en una isla helada cercana al Círculo Polar Ártico, donde los gruñones habitantes apenas intercambian palabras… y mucho menos cartas. Jesper está a punto de rendirse y abandonar sus deberes como cartero cuando conoce a la profesora local, Alva, y a Klaus, un misterioso carpintero que vive solo en una cabaña llena de juguetes hechos a mano.;Sergio Pablos
273;16/01/2024;;4426152D;Adrian;Gil;Fernandez;adrian.gil.fernandez@gmail.com;675655492;47002;21/03/1995;64;4;A;Francisco de Goya;4A;Klaus;Animación;Cuando Jesper se distingue como el peor estudiante de la Academia Postal, es enviado a Smeerensburg, un pequeño pueblo situado en una isla helada cercana al Círculo Polar Ártico, donde los gruñones habitantes apenas intercambian palabras… y mucho menos cartas. Jesper está a punto de rendirse y abandonar sus deberes como cartero cuando conoce a la profesora local, Alva, y a Klaus, un misterioso carpintero que vive solo en una cabaña llena de juguetes hechos a mano.;Sergio Pablos
274;17/01/2024;;6121885K;Joaquin;Gil;Diaz;joaquin.gil.diaz@gmail.com;610203487;47005;29/07/2009;13;4;A;Miguel de Cervantes;4A;Klaus;Animación;Cuando Jesper se distingue como el peor estudiante de la Academia Postal, es enviado a Smeerensburg, un pequeño pueblo situado en una isla helada cercana al Círculo Polar Ártico, donde los gruñones habitantes apenas intercambian palabras… y mucho menos cartas. Jesper está a punto de rendirse y abandonar sus deberes como cartero cuando conoce a la profesora local, Alva, y a Klaus, un misterioso carpintero que vive solo en una cabaña llena de juguetes hechos a mano.;Sergio Pablos
275;10/01/2024;;8958239S;Juana;Peña;Sanz;juana.peña.sanz@gmail.com;618221724;47006;12/07/2001;28;2;Der.;Agustina de Aragón;2Der.;Vengadores: Infinity War;Aventura;El todopoderoso Thanos ha despertado con la promesa de arrasar con todo a su paso, portando el Guantelete del Infinito, que le confiere un poder incalculable. Los únicos capaces de pararle los pies son los Vengadores y el resto de superhéroes de la galaxia, que deberán estar dispuestos a sacrificarlo todo por un bien mayor. Capitán América e Ironman deberán limar sus diferencias, Black Panther apoyará con sus tropas desde Wakanda, Thor y los Guardianes de la Galaxia e incluso Spider-Man se unirán antes de que los planes de devastación y ruina pongan fin al universo. ¿Serán capaces de frenar el avance del titán del caos?;Joe Russo
276;16/01/2024;;6648907K;Jose antonio;Moya;Morales;jose antonio.moya.morales@gmail.com;688827827;47004;23/01/2008;33;2;C;Francisco de Goya;2C;Vengadores: Infinity War;Aventura;El todopoderoso Thanos ha despertado con la promesa de arrasar con todo a su paso, portando el Guantelete del Infinito, que le confiere un poder incalculable. Los únicos capaces de pararle los pies son los Vengadores y el resto de superhéroes de la galaxia, que deberán estar dispuestos a sacrificarlo todo por un bien mayor. Capitán América e Ironman deberán limar sus diferencias, Black Panther apoyará con sus tropas desde Wakanda, Thor y los Guardianes de la Galaxia e incluso Spider-Man se unirán antes de que los planes de devastación y ruina pongan fin al universo. ¿Serán capaces de frenar el avance del titán del caos?;Joe Russo
277;11/01/2024;12/01/2024;5377492T;Felix;Rivera;Santiago;felix.rivera.santiago@gmail.com;612835036;47004;28/11/2001;97;4;A;Bartolomé Esteban Murillo;4A;Vengadores: Infinity War;Aventura;El todopoderoso Thanos ha despertado con la promesa de arrasar con todo a su paso, portando el Guantelete del Infinito, que le confiere un poder incalculable. Los únicos capaces de pararle los pies son los Vengadores y el resto de superhéroes de la galaxia, que deberán estar dispuestos a sacrificarlo todo por un bien mayor. Capitán América e Ironman deberán limar sus diferencias, Black Panther apoyará con sus tropas desde Wakanda, Thor y los Guardianes de la Galaxia e incluso Spider-Man se unirán antes de que los planes de devastación y ruina pongan fin al universo. ¿Serán capaces de frenar el avance del titán del caos?;Joe Russo
277;16/01/2024;;2237186E;Eduardo;Alonso;Castro;eduardo.alonso.castro@gmail.com;684839436;47007;25/07/1999;12;1;D;Reina Sofía;1D;Vengadores: Infinity War;Aventura;El todopoderoso Thanos ha despertado con la promesa de arrasar con todo a su paso, portando el Guantelete del Infinito, que le confiere un poder incalculable. Los únicos capaces de pararle los pies son los Vengadores y el resto de superhéroes de la galaxia, que deberán estar dispuestos a sacrificarlo todo por un bien mayor. Capitán América e Ironman deberán limar sus diferencias, Black Panther apoyará con sus tropas desde Wakanda, Thor y los Guardianes de la Galaxia e incluso Spider-Man se unirán antes de que los planes de devastación y ruina pongan fin al universo. ¿Serán capaces de frenar el avance del titán del caos?;Joe Russo
278;24/01/2024;25/01/2024;9707193C;Aitor;Herrera;Roman;aitor.herrera.roman@gmail.com;646020411;47000;23/04/1992;77;3;Izq.;Rosalía de Castro;3Izq.;Vengadores: Infinity War;Aventura;El todopoderoso Thanos ha despertado con la promesa de arrasar con todo a su paso, portando el Guantelete del Infinito, que le confiere un poder incalculable. Los únicos capaces de pararle los pies son los Vengadores y el resto de superhéroes de la galaxia, que deberán estar dispuestos a sacrificarlo todo por un bien mayor. Capitán América e Ironman deberán limar sus diferencias, Black Panther apoyará con sus tropas desde Wakanda, Thor y los Guardianes de la Galaxia e incluso Spider-Man se unirán antes de que los planes de devastación y ruina pongan fin al universo. ¿Serán capaces de frenar el avance del titán del caos?;Joe Russo
